Device Description,Grid,Date,Reading
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/3/2025,16742.14
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/4/2025,15632.17
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/5/2025,3705.05
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/6/2025,15453.28
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/7/2025,16552.08
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/8/2025,15131.11
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/9/2025,15146.94
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/10/2025,15168.05
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/11/2025,13848.99
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/12/2025,2728.85
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/13/2025,14855.76
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/14/2025,15435.3
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/15/2025,15756.52
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/16/2025,17793.89
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/17/2025,17001.87
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/18/2025,15939.28
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/19/2025,2734.1
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/20/2025,16384.76
MT-880_68520826_Pak-Floor-Mill_SWK20_T2,Maymar,10/21/2025,16573.25
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/1/2025,23681.6
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/2/2025,43075.51
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/3/2025,45009.9
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/4/2025,54812.74
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/5/2025,46260.81
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/6/2025,45186.07
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/7/2025,44134.05
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/8/2025,42252.67
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/9/2025,42711.59
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/10/2025,44381.09
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/11/2025,34431.18
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/12/2025,43113.07
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/13/2025,42313.04
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/14/2025,42053.72
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/15/2025,40214.51
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/16/2025,40843.21
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/17/2025,42429.72
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/18/2025,47790.6
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/19/2025,42073.85
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/20/2025,48973.09
MT-880_68521117_Eid-Gah_SW36_T3,Baldia,10/21/2025,38539.87
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/1/2025,65139.45
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/2/2025,67304.47
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/3/2025,68196.32
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/4/2025,58015.1
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/5/2025,57848.47
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/6/2025,65925.3
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/7/2025,62831.63
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/8/2025,61431.18
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/9/2025,60795.37
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/10/2025,59553.31
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/11/2025,51850.23
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/12/2025,49448.63
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/13/2025,53748.66
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/14/2025,57825.13
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/15/2025,57444.78
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/16/2025,58174.87
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/17/2025,57507.72
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/18/2025,53304.79
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/19/2025,49059
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/20/2025,53914.05
MT-880_68521119_Aziz-Bhatti-Park+Gulshan_SW3_T1,Gulshan-Iqbal,10/21/2025,62374.74
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/1/2025,34529.16
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/2/2025,38000.93
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/3/2025,33748.3
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/4/2025,46558.67
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/5/2025,56880.92
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/6/2025,71638.94
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/7/2025,59683.65
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/8/2025,69256.51
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/9/2025,67129.67
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/10/2025,65443.85
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/11/2025,52235.41
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/12/2025,49782.85
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/13/2025,65028.45
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/14/2025,67318.81
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/15/2025,66809.81
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/16/2025,65573.87
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/17/2025,64291.58
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/18/2025,48987.69
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/19/2025,51426.46
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/20/2025,67565.83
MT-880_68521126_Karachi-Gas_SW7_T1,Gulshan-Iqbal,10/21/2025,69420.85
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/1/2025,28455.02
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/2/2025,29215.06
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/3/2025,25474.54
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/4/2025,25291.32
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/5/2025,24667.82
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/6/2025,26663.59
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/7/2025,24071.86
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/8/2025,23653.67
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/9/2025,24566.54
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/10/2025,24486.37
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/11/2025,24443.95
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/12/2025,20709.23
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/13/2025,24206.45
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/14/2025,23798.33
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/15/2025,20785.19
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/16/2025,22089.69
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/17/2025,22434.32
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/18/2025,23142.13
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/19/2025,21643.24
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/20/2025,22340.8
MT-880_68521150_400-Bed-Hospital+Sindbad_SW6_T1,Gulshan-Iqbal,10/21/2025,23295.17
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/1/2025,38827.8
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/2/2025,41076.53
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/3/2025,40682.65
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/4/2025,20317.84
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/5/2025,19417.32
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/6/2025,18815.98
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/7/2025,18254.7
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/8/2025,18130.78
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/9/2025,24141.54
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/10/2025,34666.07
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/11/2025,33256.14
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/12/2025,32500.77
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/13/2025,33847.82
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/14/2025,33834.58
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/15/2025,35516.75
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/16/2025,37577.97
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/17/2025,33662.26
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/18/2025,35101.76
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/19/2025,34126.07
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/20/2025,29158.71
MT-880_68521164_FIA-RMU_SW46_T3,Garden,10/21/2025,30903.01
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/1/2025,24056.43
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/2/2025,35952.66
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/3/2025,37879.56
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/4/2025,33108.87
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/5/2025,31380.18
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/6/2025,32529.5
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/7/2025,30699.44
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/8/2025,29845.91
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/9/2025,29424.53
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/10/2025,28644.51
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/11/2025,27002.88
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/12/2025,25598.34
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/13/2025,28653.78
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/14/2025,28795.03
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/15/2025,26592.68
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/16/2025,27328.07
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/17/2025,24408.91
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/18/2025,26617.74
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/19/2025,26113.34
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/20/2025,28784.15
MT-880_70949226_Urdu-College+Erum-Developer_SW9_T1,Gulshan-Iqbal,10/21/2025,32144.64
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/1/2025,16907.36
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/2/2025,17801.96
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/3/2025,17361.79
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/4/2025,16662.18
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/5/2025,16207.15
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/6/2025,16310.32
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/7/2025,15204.73
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/8/2025,14743.5
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/9/2025,14552.95
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/10/2025,14614.97
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/11/2025,13995.9
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/12/2025,13556.55
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/13/2025,14112.01
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/14/2025,14064.37
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/15/2025,14166.13
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/16/2025,14028.77
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/17/2025,14252.34
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/18/2025,14367.24
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/19/2025,14140.31
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/20/2025,14829.02
MT-880_HTO-1363_Capri-Cinema_SW35_T3,Garden,10/21/2025,14959.19
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/1/2025,53628.82
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/2/2025,62212.73
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/3/2025,85628.49
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/4/2025,61515.18
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/5/2025,32979.79
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/6/2025,50907.23
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/7/2025,56374.82
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/8/2025,56899.8
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/9/2025,54217.99
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/10/2025,55001.52
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/11/2025,57060.48
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/12/2025,34881.93
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/13/2025,49660.49
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/14/2025,56235.84
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/15/2025,56148.42
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/16/2025,56458.63
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/17/2025,53503.78
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/18/2025,49465.45
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/19/2025,32167.38
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/20/2025,50684.99
MT-880_HTO-6458_Moon-Net_SWK35_T2,Shadman,10/21/2025,53292.45
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/1/2025,2513.24
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/2/2025,2411.13
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/3/2025,2289.22
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/4/2025,716.93
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/5/2025,882.7
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/6/2025,2407.34
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/7/2025,2135.71
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/8/2025,2012.17
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/9/2025,1989.09
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/10/2025,1824.17
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/11/2025,1521.6
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/12/2025,963.1
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/13/2025,1918.79
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/14/2025,1169.67
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/15/2025,1865.53
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/16/2025,1785.34
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/17/2025,1637.55
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/18/2025,1611.72
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/19/2025,1499.15
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/20/2025,1841.14
MT-880_HTO-6532_Marshal_SW8_T1,Vinder,10/21/2025,1839.14
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/1/2025,29938.27
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/2/2025,34039.16
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/3/2025,35672.25
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/4/2025,29538.56
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/5/2025,33600.06
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/6/2025,31665.25
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/7/2025,27643.57
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/8/2025,29995.91
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/9/2025,29749.24
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/10/2025,28647.32
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/11/2025,29551.9
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/12/2025,28373.23
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/13/2025,27194.43
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/14/2025,29638.02
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/15/2025,29367.21
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/16/2025,25712.83
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/17/2025,31713.8
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/18/2025,29664.22
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/19/2025,27966.19
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/20/2025,30190.87
MT-880_HTO-6533_PWD-Pumping-2_SW33_T2,Liaquatabad,10/21/2025,30257.98
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/1/2025,11792.43
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/2/2025,12442.4
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/3/2025,12402.83
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/4/2025,11490.44
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/5/2025,11788.34
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/6/2025,11714.39
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/7/2025,11212.38
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/8/2025,10899.42
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/9/2025,10529.89
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/10/2025,11345.51
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/11/2025,10885.06
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/12/2025,10932.83
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/13/2025,10713.09
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/14/2025,10512.56
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/15/2025,10538.97
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/16/2025,10673.62
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/17/2025,10740.87
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/18/2025,10722
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/19/2025,10885.16
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/20/2025,11044.43
MT-880_HTO-6536_Alif-Laila_SWK56_T4,Baldia,10/21/2025,10646.32
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/1/2025,718.47
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/2/2025,674.57
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/3/2025,618.07
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/4/2025,595.09
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/5/2025,537.69
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/6/2025,512.5
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/7/2025,513.23
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/8/2025,512.04
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/9/2025,413.23
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/10/2025,434.43
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/11/2025,481.62
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/12/2025,442.9
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/13/2025,486.63
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/14/2025,488.55
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/15/2025,481.9
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/16/2025,476.7
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/17/2025,483.01
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/18/2025,488.9
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/19/2025,407.06
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/20/2025,542.69
MT-880_HTO-7730_ House-Trafo-1_220kV-Side_SW33_T2,Gulshan-Iqbal,10/21/2025,625.89
MT-880_HTO-7731_House-Trafo-3_220kV-Side_SW34_T2,Gulshan-Iqbal,10/1/2025,0
MT-880_HTO-7731_House-Trafo-3_220kV-Side_SW34_T2,Gulshan-Iqbal,10/2/2025,0
MT-880_HTO-7731_House-Trafo-3_220kV-Side_SW34_T2,Gulshan-Iqbal,10/3/2025,0
MT-880_HTO-7731_House-Trafo-3_220kV-Side_SW34_T2,Gulshan-Iqbal,10/4/2025,0
MT-880_HTO-7731_House-Trafo-3_220kV-Side_SW34_T2,Gulshan-Iqbal,10/5/2025,0
MT-880_HTO-7731_House-Trafo-3_220kV-Side_SW34_T2,Gulshan-Iqbal,10/6/2025,0
MT-880_HTO-7731_House-Trafo-3_220kV-Side_SW34_T2,Gulshan-Iqbal,10/7/2025,0
MT-880_HTO-7731_House-Trafo-3_220kV-Side_SW34_T2,Gulshan-Iqbal,10/8/2025,0
MT-880_HTO-7731_House-Trafo-3_220kV-Side_SW34_T2,Gulshan-Iqbal,10/9/2025,0
MT-880_HTO-7731_House-Trafo-3_220kV-Side_SW34_T2,Gulshan-Iqbal,10/10/2025,0
MT-880_HTO-7731_House-Trafo-3_220kV-Side_SW34_T2,Gulshan-Iqbal,10/11/2025,0
MT-880_HTO-7731_House-Trafo-3_220kV-Side_SW34_T2,Gulshan-Iqbal,10/12/2025,0
MT-880_HTO-7731_House-Trafo-3_220kV-Side_SW34_T2,Gulshan-Iqbal,10/13/2025,0
MT-880_HTO-7731_House-Trafo-3_220kV-Side_SW34_T2,Gulshan-Iqbal,10/14/2025,0
